A1,A3,A7,A8,A9,A10,A11,A13,A14,A4_1,A4_2,A4_3,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A5_8,A5_9,A5_10,A5_11,A5_12,A5_13,A5_14,A6_1,A6_2,A6_3,A6_4,A6_5,A6_7,A6_8,A6_9,A12_1,A12_2,A12_3
1,-0.6128638436205656,-0.6155358720016211,0,0,-0.49388662129815225,0,1.2554780487300876,-0.1954133390319889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.8721835435695418,-0.6020792861918272,1,1,0.7408299319472283,0,0.20917613869669247,-0.01332715431355094,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.5510594608015836,-0.2417418217295671,1,1,-0.2881005290905888,0,-0.6046142357737261,1.6869121991965892,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.7053344343000454,-0.6648766866375322,0,0,-0.49388662129815225,0,-1.0696373068996794,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.3535441436715893,0.1694316335696923,0,1,-0.2881005290905888,1,0.5579434420411575,-0.19349259868685773,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.7978050249795253,-0.4660182518927995,0,0,-0.49388662129815225,0,-0.1395911646477726,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.07362978066296458,0.755540704396273,1,1,-0.08231443688302535,0,1.371733816511576,-0.19406882079039708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-0.5043114110837847,-0.5153590665287107,0,0,-0.49388662129815225,1,2.6505472621079478,0.572882799020492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9028497514300398,-0.30304404597418394,1,1,0.3292577475321015,0,-0.7208700035552144,-0.09169336039490399,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.22439704807516006,0.2830650248523967,1,1,1.563974300777482,0,-0.3721027002107493,-0.14835520057627447,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.5967820017632647,-0.5033976569200049,0,0,-0.49388662129815225,1,-0.27909808598555863,-0.1952212649974758,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.048501902760932,2.6245109557565427,1,0,-0.49388662129815225,1,-0.6627421196644703,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.5123523320124352,0.5312642742330406,1,0,-0.49388662129815225,0,0.023166910246311092,-0.1954133390319889,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.6219098796652972,0.0572934184880761,1,0,-0.49388662129815225,1,1.4879895842930644,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.3203753448409063,-0.6155358720016211,0,0,-0.49388662129815225,0,-0.1395911646477726,0.007800989482892285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.7475492691754602,-0.5153590665287107,1,1,0.12347165532453808,0,-0.023335396866284254,-0.16717845595856023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-0.8480607807835905,-0.365841446419889,0,0,-0.49388662129815225,1,-0.3721027002107493,-0.1952212649974758,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.6048229226919151,-0.6529152770288265,1,0,-0.49388662129815225,1,1.2147885300065668,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.2027768762593938,-0.365841446419889,0,0,-0.49388662129815225,0,-0.4883584679922377,-0.19502919096296267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.253032632063459,-0.41518226105580014,1,0,-0.49388662129815225,0,0.5579434420411575,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.8480607807835905,-0.6155358720016211,0,1,-0.2881005290905888,0,0.5114411349285622,-0.11013246770816354,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1.1119136955749507,-0.5407770619472103,0,0,-0.49388662129815225,0,-0.6046142357737261,-0.1954133390319889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-0.7224213912734275,0.08271141390657576,1,1,-0.2881005290905888,0,-0.023335396866284254,-0.19157185834172652,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.7053344343000454,-0.5901178765831214,0,0,-0.49388662129815225,0,-0.4302305841014935,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.1354341634819465,-0.5407770619472103,0,0,-0.49388662129815225,1,-0.3721027002107493,-0.1954133390319889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.5545671668878499,-0.44060025647429985,0,0,-0.49388662129815225,1,-0.6046142357737261,-0.1954133390319889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.253032632063459,0.38174665412421893,1,0,-0.49388662129815225,0,0.26730402258743663,-0.1954133390319889,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.4037998994756545,0.6807818943418621,0,0,-0.49388662129815225,0,-0.1395911646477726,-0.1906114881691609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.5465262459591995,-0.6274972816103268,1,1,4.239193499475807,1,1.5751814101291806,0.04199016762622768,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,4.094090244988178,-0.17894442128386204,1,1,-0.2881005290905888,1,1.9239487134736457,-0.09937632177542881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1.4556630652747564,-0.041388210783746174,0,0,-0.49388662129815225,0,-0.6046142357737261,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.048501902760932,-0.552738471555916,1,1,-0.08231443688302535,0,-1.0696373068996794,-0.18811452572049034,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.8561017017122409,-0.6394586912190325,0,0,-0.49388662129815225,1,0.39518536714707386,-0.1954133390319889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.8058459459081757,-0.4271436706645059,1,1,0.535043839739665,1,-0.255846932429261,-0.19445296885942331,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.7887589889347936,-0.3165006317839779,0,0,-0.49388662129815225,0,-0.4883584679922377,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.6550786784959802,-0.21632382631106742,1,0,-0.49388662129815225,1,-1.0696373068996794,-0.15219668126653688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.9199367084034221,1.0291579491954164,1,1,0.7408299319472283,0,1.1450350693376738,-0.16314490123378472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.7555901901041105,-0.14156501625665663,1,0,-0.49388662129815225,1,0.5579434420411575,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.3203753448409063,-0.5407770619472103,0,1,-0.2881005290905888,1,0.5579434420411575,-0.1800474162709393,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1.6566860884910173,-0.6648766866375322,0,0,-0.49388662129815225,1,-0.255846932429261,0.017788839277574537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.40029219338938815,0.12009081893378117,1,1,1.7697603929850454,1,-1.0696373068996794,-0.14086431323026277,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.8812295796142735,-0.4032208514470944,1,0,-0.49388662129815225,1,4.32463031816138,-0.1954133390319889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1.5561745768828867,-0.365841446419889,0,0,-0.49388662129815225,1,-0.023335396866284254,0.008569285620944765,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.3203753448409063,0.2815698486513085,1,1,0.12347165532453808,1,1.1392222809485992,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-0.6299508005939477,-0.21632382631106742,0,0,-0.49388662129815225,0,-1.0696373068996794,-0.13471794412584293,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.9566132133203712,-0.6648766866375322,0,0,-0.49388662129815225,0,-0.5697375054392795,-0.1954133390319889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-0.8229329028815578,-0.6155358720016211,0,0,-0.49388662129815225,0,-0.4883584679922377,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.4118408204043049,0.9050583245050945,1,1,-0.2881005290905888,0,0.1568610431950227,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.873188658685623,-0.5646998811646218,0,0,-0.49388662129815225,1,-0.2325957788729633,-0.1954133390319889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.8480607807835905,-0.5153590665287107,1,1,0.12347165532453808,0,0.09292037091520411,-0.0033393045188686884,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.7852512828485271,-0.2417418217295671,1,0,-0.49388662129815225,0,-0.1395911646477726,-0.16660223385502088,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.9566132133203712,-0.5153590665287107,0,0,-0.49388662129815225,0,-0.2325957788729633,-0.1954133390319889,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.15252112045532865,-0.6394586912190325,0,0,-0.49388662129815225,1,1.3194187210099062,-0.1954133390319889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.052009608847198324,0.08271141390657576,0,0,-0.49388662129815225,0,0.09292037091520411,0.03699624272888656,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.7053344343000454,-0.6648766866375322,1,0,-0.49388662129815225,0,-0.6046142357737261,-0.1954133390319889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.6550786784959802,-0.5901178765831214,0,0,-0.49388662129815225,1,1.092719973836004,-0.17198030682138823,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.06005052977584876,-0.5901178765831214,0,0,-0.49388662129815225,0,-0.6046142357737261,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.14901341436906232,-0.6274972816103268,1,0,-0.49388662129815225,1,0.2556784458092878,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.4460147343510692,0.10812940932507542,1,0,-0.49388662129815225,0,-1.0696373068996794,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.0958318537176501,-0.6648766866375322,0,0,-0.49388662129815225,0,-1.0696373068996794,-0.1858096373063329,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1.523005778052204,-0.19090583089256777,1,0,-0.49388662129815225,1,-0.3721027002107493,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.8561017017122409,-0.4032208514470944,1,0,-0.49388662129815225,1,1.7844417921358597,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1.5561745768828867,-0.2910826363654782,0,0,-0.49388662129815225,1,-1.0696373068996794,-0.19214808044526588,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.28269372480787563,-0.6155358720016211,0,0,-0.49388662129815225,0,0.20917613869669247,-0.0033393045188686884,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.8058459459081757,-0.5153590665287107,1,0,-0.49388662129815225,1,0.7904549776041343,-0.1954133390319889,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.8983165365876556,-0.21632382631106742,0,0,-0.49388662129815225,1,-0.1395911646477726,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.9154034935610378,-0.5901178765831214,1,1,1.7697603929850454,0,1.1392222809485992,0.32933292325785557,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-0.9566132133203712,-0.5153590665287107,0,0,-0.49388662129815225,1,-1.0696373068996794,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,2.3602666697479298,0.5312642742330406,1,0,-0.49388662129815225,0,-0.6046142357737261,-0.1954133390319889,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1.3722385106400086,-0.6529152770288265,1,0,-0.49388662129815225,0,-0.6046142357737261,0.06369453352621027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.6882474773266632,-0.5646998811646218,0,0,-0.49388662129815225,0,-1.0696373068996794,-0.1723644548904145,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.8983165365876556,-0.14156501625665663,1,1,1.1524021163623552,0,-0.4883584679922377,-0.12338557608956884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1.1541285304503655,1.2788523747771483,1,0,-0.49388662129815225,0,-1.0696373068996794,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-0.873188658685623,-0.6274972816103268,0,0,-0.49388662129815225,0,-1.0696373068996794,-0.18696208151341162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.9611464281627552,-0.6394586912190325,1,0,-0.49388662129815225,0,-0.4883584679922377,-0.1954133390319889,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1.9582206233154082,0.257647029433897,1,1,-0.2881005290905888,0,-0.3721027002107493,-0.1933005246523446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.9485722923917208,-0.6529152770288265,0,1,-0.2881005290905888,0,2.1855241909819947,-0.1954133390319889,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
